_NAME_,_PRICE_,_CUSINE_CATEGORY_,_CITY_,_REGION_,_URL_,_PAGE_NO_,_CUSINE_TYPE_,_TIMING_,_RATING_TYPE_,_RATING_,_VOTES_
"""Anjana Restaurant""","""500""","""Chinese,Fast Food,North Indian""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/anjana-restaurant-tajganj/info""","""50""","""Quick Bites""","""7am to 1130pm(Mon-Sun)""","""Average""","""3.1""","""8"""
"""Hangout- The Lounge Bar""","""600""","""Finger Food""","""Agra""","""Lohamandi""","""https://www.zomato.com/agra/hangout-the-lounge-bar-lohamandi/info""","""50""","""Bar""","""11am to 11pm(Mon-Sun)""","""Average""","""3.1""","""4"""
"""Jawahar Bhojnalya""","""200""","""North Indian""","""Agra""","""Dayal Bagh""","""https://www.zomato.com/agra/jawahar-bhojnalya-dayal-bagh/info""","""50""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Average""","""3.2""","""4"""
"""Idli.com""","""150""","""South Indian""","""Agra""","""Agra Cantt""","""https://www.zomato.com/agra/idli-com-agra-cantt/info""","""50""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Ice Cream Factory""","""150""","""Ice Cream,Beverages""","""Agra""","""Civil Lines""","""https://www.zomato.com/agra/ice-cream-factory-civil-lines/info""","""50""","""none""","""11am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Hashim Restaurant""","""250""","""Biryani,North Indian""","""Agra""","""Shahganj""","""https://www.zomato.com/agra/hashim-restaurant-shahganj/info""","""50""","""Quick Bites""","""10am to 11pm(Mon-Sun)""","""Average""","""3.1""","""4"""
"""Chef Signature - Kabab Factory""","""250""","""North Indian""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/chef-signature-kabab-factory-tajganj/info""","""50""","""none""","""8am to 1130pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""The Chamber""","""1500""","""North Indian,Mughlai,Continental,Chinese""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/the-chamber-tajganj/info""","""51""","""Quick Bites""","""12noon to 11pm(Mon-Sun)""","""Average""","""3.1""","""4"""
"""Cottage Cafe""","""100""","""Fast Food""","""Agra""","""Civil Lines""","""https://www.zomato.com/agra/cottage-cafe-civil-lines/info""","""51""","""Quick Bites""","""12noon to 12midnight(Mon-Sun)""","""Average""","""3.1""","""4"""
"""Hotel Ganpati""","""250""","""North Indian,Chinese""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/hotel-ganpati-tajganj/info""","""51""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Average""","""3.0""","""4"""
"""Tikka Factory""","""400""","""Kebab,North Indian,Rolls,Chinese,Fast Food""","""Agra""","""Sikandra""","""https://www.zomato.com/agra/tikka-factory-sikandra/info""","""51""","""Casual Dining""","""12noon to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Ganpati Hotel and Restaurant""","""350""","""North Indian""","""Agra""","""Sikandra""","""https://www.zomato.com/agra/ganpati-hotel-and-restaurant-sikandra/info""","""51""","""Quick Bites""","""11am to 12midnight(Mon-Sun)""","""Average""","""3.0""","""4"""
"""Desi Tadka Restaurant""","""800""","""North Indian,Italian""","""Agra""","""Lohamandi""","""https://www.zomato.com/agra/desi-tadka-restaurant-lohamandi/info""","""51""","""Casual Dining""","""11am to 11pm(Mon-Sun)""","""Average""","""3.2""","""6"""
"""SR CHICKEN CORNER & RESTAURANT""","""0""","""Biryani,Charcoal Chicken,Hyderabadi""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/sr-chicken-corner-restaurant-tajganj/info""","""51""","""none""","""930am to 12midnight(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Chick Chick Corner""","""500""","""Mughlai""","""Agra""","""Kamla Nagar""","""https://www.zomato.com/agra/chick-chick-corner-kamla-nagar/info""","""51""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Average""","""2.8""","""8"""
"""Jain Sweet And Milk Corner""","""150""","""Mithai,Street Food""","""Agra""","""Sikandra""","""https://www.zomato.com/agra/jain-sweet-and-milk-corner-sikandra/info""","""51""","""Sweet Shop""","""7am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Devil Disc & Restaurant""","""600""","""North Indian""","""Agra""","""Sikandra""","""https://www.zomato.com/agra/devil-disc-restaurant-sikandra/info""","""51""","""Casual Dining""","""11am to 11pm(Mon-Sun)""","""Average""","""3.1""","""4"""
"""Ram Cafe & Bakers""","""100""","""Fast Food,Desserts""","""Agra""","""Sikandra""","""https://www.zomato.com/agra/ram-cafe-bakers-sikandra/info""","""51""","""none""","""11am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Krishna Dosa Factory""","""200""","""South Indian""","""Agra""","""Sikandra""","""https://www.zomato.com/agra/krishna-dosa-factory-sikandra/info""","""51""","""Quick Bites""","""5pm to 1030am(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Haji Ji Restaurant""","""200""","""North Indian""","""Agra""","""Mantola""","""https://www.zomato.com/agra/haji-ji-restaurant-mantola/info""","""51""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Shiv Sweet""","""200""","""Mithai,Fast Food""","""Agra""","""Sikandra""","""https://www.zomato.com/agra/shiv-sweet-sikandra/info""","""51""","""Sweet Shop""","""7am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Vansiwala Family Restaurant""","""300""","""North Indian,South Indian,Chinese""","""Agra""","""Shahganj""","""https://www.zomato.com/agra/vansiwala-family-restaurant-shahganj/info""","""51""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Prince Of Spice""","""750""","""North Indian,Mughlai,Chinese""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/prince-of-spice-tajganj/info""","""52""","""Casual Dining""","""10am to 11pm(Mon-Sun)""","""Average""","""3.1""","""7"""
"""Al Baik Restaurant""","""350""","""North Indian""","""Agra""","""Civil Lines""","""https://www.zomato.com/agra/al-baik-restaurant-civil-lines/info""","""52""","""Quick Bites""","""9am to 11pm(Mon-Sun)""","""Average""","""3.0""","""4"""
"""Shri Mangalam Dhabha""","""200""","""North Indian""","""Agra""","""Sikandra""","""https://www.zomato.com/agra/shri-mangalam-dhabha-sikandra/info""","""52""","""Dhaba""","""1pm to 12midnight(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Chacha Ji Ka Dhaba""","""600""","""North Indian""","""Agra""","""Civil Lines""","""https://www.zomato.com/agra/chacha-ji-ka-dhaba-civil-lines/info""","""52""","""Casual Dining""","""8am to 12midnight(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Aggarwal Fast Food & Restaurant""","""200""","""Fast Food""","""Agra""","""Mantola""","""https://www.zomato.com/agra/aggarwal-fast-food-restaurant-mantola/info""","""52""","""Quick Bites""","""8am to 11pm(Mon-Sun)""","""Average""","""3.1""","""6"""
"""Chatkara Restaurant""","""400""","""Chinese,Indian,North Indian""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/chatkara-restaurant-tajganj/info""","""52""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Average""","""3.1""","""6"""
"""B K Hotel""","""250""","""North Indian""","""Agra""","""Rakabganj""","""https://www.zomato.com/agra/b-k-hotel-rakabganj/info""","""52""","""Quick Bites""","""8am to 12midnight(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Kulfiano""","""200""","""Ice Cream""","""Agra""","""Agra Cantt""","""https://www.zomato.com/agra/kulfiano-agra-cantt/info""","""52""","""Dessert Parlor""","""12noon to 11pm(Mon-Sun)""","""Average""","""3.1""","""5"""
"""Apni Rasoi""","""250""","""North Indian""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/apni-rasoi-tajganj/info""","""52""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""New Vrindavan Pan Bhandar""","""100""","""Paan""","""Agra""","""Kamla Nagar""","""https://www.zomato.com/agra/new-vrindavan-pan-bhandar-kamla-nagar/info""","""52""","""Paan Shop""","""10am to 12midnight(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Tammana bhojnalya""","""150""","""Indian""","""Agra""","""Kamla Nagar""","""https://www.zomato.com/agra/tammana-bhojnalya-kamla-nagar/info""","""52""","""Bhojanalya""","""12noon to 12midnight(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Saffron Restaurant""","""800""","""Beverages,Chinese,Continental,North Indian,South Indian""","""Agra""","""Rakabganj""","""https://www.zomato.com/agra/saffron-restaurant-rakabganj/info""","""52""","""Casual Dining""","""7am to 11pm(Mon-Sun)""","""Average""","""3.1""","""5"""
"""Open Affaire - Siris 18""","""800""","""North Indian,Chinese,Continental""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/open-affaire-siris-18-tajganj/info""","""52""","""Casual Dining""","""7pm to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Shree Shayam Ji Bhojnalaya""","""200""","""North Indian""","""Agra""","""Sikandra""","""https://www.zomato.com/agra/shree-shayam-ji-bhojnalaya-sikandra/info""","""52""","""Bhojanalya""","""12noon to 1130pm(Mon-Sun)""","""Average""","""3.0""","""6"""
"""Panchhi Petha Namkeen""","""200""","""Mithai""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/panchhi-petha-namkeen-tajganj/info""","""52""","""Sweet Shop""","""10am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""R.D. Food Centre""","""200""","""North Indian,Chinese""","""Agra""","""Dayal Bagh""","""https://www.zomato.com/agra/r-d-food-centre-dayal-bagh/info""","""53""","""none""","""1pm to 12midnight(Mon-Thu),2pm to 1am(Fri),1pm...""","""Average""","""3.2""","""5"""
"""Chirag Flavours""","""300""","""North Indian,Chinese""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/chirag-flavours-tajganj/info""","""53""","""Quick Bites""","""24""","""Not rated""","""-""","""-"""
"""Shri Vrindavan Sweet""","""400""","""Mithai""","""Agra""","""Dayal Bagh""","""https://www.zomato.com/agra/shri-vrindavan-sweet-dayal-bagh/info""","""53""","""Quick Bites""","""10am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Surbhi Bar & Restaurant""","""800""","""North Indian,Chinese,Fast Food""","""Agra""","""Mantola""","""https://www.zomato.com/agra/surbhi-bar-restaurant-mantola/info""","""53""","""Casual Dining""","""11am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Parantha Factory""","""150""","""North Indian""","""Agra""","""Agra Cantt""","""https://www.zomato.com/agra/parantha-factory-agra-cantt/info""","""53""","""none""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Uncle Cakes And Bakes""","""250""","""Fast Food,Desserts""","""Agra""","""Shahganj""","""https://www.zomato.com/agra/uncle-cakes-and-bakes-shahganj/info""","""53""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Hotel Nuova, Udarpoorti Pure Veg Family Restaurant""","""500""","""Chinese,Continental,North Indian""","""Agra""","""Civil Lines""","""https://www.zomato.com/agra/hotel-nuova-udarpoorti-pure-veg-family-restaurant-civil-lines/info""","""53""","""Casual Dining""","""7am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Shri Kanha Foods""","""300""","""North Indian""","""Agra""","""Agra Cantt""","""https://www.zomato.com/agra/shri-kanha-foods-agra-cantt/info""","""53""","""Quick Bites""","""8am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""A.V Food Court""","""400""","""Mithai,North Indian,South Indian,Fast Food""","""Agra""","""Sikandra""","""https://www.zomato.com/agra/a-v-food-court-sikandra/info""","""53""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Average""","""3.0""","""4"""
"""Go 69 Pizza""","""250""","""Pizza""","""Agra""","""Kamla Nagar""","""https://www.zomato.com/agra/go-69-pizza-kamla-nagar/info""","""53""","""Quick Bites""","""10am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Dawat Restaurant""","""400""","""North Indian""","""Agra""","""Sikandra""","""https://www.zomato.com/agra/dawat-restaurant-2-sikandra/info""","""53""","""Casual Dining""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Yash Paties And Juice Corner""","""100""","""Street Food,Juices""","""Agra""","""Shahganj""","""https://www.zomato.com/agra/yash-paties-and-juice-corner-shahganj/info""","""53""","""none""","""11am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Flower Nest""","""500""","""North Indian""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/flower-nest-tajganj/info""","""53""","""Casual Dining""","""7am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Girraj Dhaba""","""200""","""North Indian""","""Agra""","""Sikandra""","""https://www.zomato.com/agra/girraj-dhaba-sikandra/info""","""53""","""Dhaba""","""8am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Gyani's Snacks Corner""","""300""","""Fast Food""","""Agra""","""Kamla Nagar""","""https://www.zomato.com/agra/gyanis-snacks-corner-kamla-nagar/info""","""53""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Average""","""3.1""","""5"""
"""Gyani's Snacks Corner""","""300""","""Fast Food""","""Agra""","""Kamla Nagar""","""https://www.zomato.com/agra/gyanis-snacks-corner-kamla-nagar/info""","""54""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Average""","""3.1""","""5"""
"""Little India""","""300""","""North Indian""","""Agra""","""Shahganj""","""https://www.zomato.com/agra/little-india-shahganj/info""","""54""","""Quick Bites""","""2pm to 12midnight(Mon-Sun)""","""Not rated""","""-""","""-"""
"""The K.S. Royal Restaurant""","""700""","""North Indian,South Indian,Chinese""","""Agra""","""Sikandra""","""https://www.zomato.com/agra/the-k-s-royal-restaurant-sikandra/info""","""54""","""Casual Dining""","""8am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Family Foods""","""100""","""Fast Food""","""Agra""","""Shahganj""","""https://www.zomato.com/agra/family-foods-shahganj/info""","""54""","""Quick Bites""","""10am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Hare Krishna Sweets And Restaurant""","""250""","""North Indian,Mithai""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/hare-krishna-sweets-and-restaurant-tajganj/info""","""54""","""Quick Bites""","""7am to 12midnight(Mon-Sun)""","""Not rated""","""-""","""-"""
"""The Tequila - Mansingh Palace""","""2000""","""Finger Food""","""Agra""","""Mansingh Palace-- Tajganj""","""https://www.zomato.com/agra/the-tequila-mansingh-palace-tajganj/info""","""54""","""Bar""","""12noon to 1130pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Taj Galaxy""","""500""","""North Indian,Chinese,Mughlai""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/taj-galaxy-tajganj/info""","""54""","""Casual Dining""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""The Pavillion""","""800""","""North Indian,Chinese,Continental""","""Agra""","""Hotel Atulyaa Taj-- Tajganj""","""https://www.zomato.com/agra/the-pavillion-tajganj/info""","""54""","""Casual Dining""","""6am to 12midnight(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Golden Street Restaurant""","""800""","""North Indian,South Indian""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/golden-street-restaurant-tajganj/info""","""54""","""Casual Dining""","""11am to 11pm(Mon-Sun)""","""Average""","""3.1""","""4"""
"""Shiv Bhojhnalaya""","""200""","""North Indian""","""Agra""","""Sikandra""","""https://www.zomato.com/agra/shiv-bhojhnalaya-sikandra/info""","""54""","""Quick Bites""","""10am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Laziz Restaurant""","""400""","""North Indian,Chinese""","""Agra""","""Rakabganj""","""https://www.zomato.com/agra/laziz-restaurant-rakabganj/info""","""54""","""Quick Bites""","""12noon to 12midnight(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Shri Anand  Sakahari Bhojan""","""350""","""North Indian""","""Agra""","""Civil Lines""","""https://www.zomato.com/agra/shri-anand-sakahari-bhojan-civil-lines/info""","""54""","""Dhaba""","""1030am to 11pm(Mon-Sun)""","""Average""","""3.1""","""4"""
"""In Dish""","""750""","""North Indian,Mughlai,Chinese""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/in-dish-tajganj/info""","""54""","""Casual Dining""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Spice Garden""","""800""","""North Indian,Chinese,Continental""","""Agra""","""Hotel Crystal Inn-- Tajganj""","""https://www.zomato.com/agra/spice-garden-tajganj/info""","""54""","""Casual Dining""","""7am to 10am,12noon to 330pm,730pm to 11pm...""","""Not rated""","""-""","""-"""
"""Spicy Food Restaurant""","""200""","""North Indian""","""Agra""","""Sikandra""","""https://www.zomato.com/agra/spicy-food-restaurant-sikandra/info""","""54""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""The Food Factory""","""300""","""South Indian,Chinese""","""Agra""","""Rakabganj""","""https://www.zomato.com/agra/the-food-factory-rakabganj/info""","""55""","""Quick Bites""","""7am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Swad Restaurant""","""500""","""North Indian""","""Agra""","""Shahganj""","""https://www.zomato.com/agra/swad-restaurant-shahganj/info""","""55""","""Casual Dining""","""9am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Sharma & Sharma""","""600""","""North Indian""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/sharma-sharma-tajganj/info""","""55""","""Casual Dining""","""8am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Swagat Restaurant""","""300""","""Fast Food,Beverages""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/swagat-restaurant-1-tajganj/info""","""55""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Kaila Ji Coffee House""","""50""","""Tea""","""Agra""","""Agra Cantt""","""https://www.zomato.com/agra/kaila-ji-coffee-house-agra-cantt/info""","""55""","""Beverage Shop""","""9am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Swachand""","""400""","""Mughlai""","""Agra""","""Khandari""","""https://www.zomato.com/agra/swachand-khandari/info""","""55""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Baba Mutton & Chicken Food Corner""","""200""","""Fast Food,North Indian""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/baba-mutton-chicken-food-corner-tajganj/info""","""55""","""none""","""11am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Soup Centre""","""100""","""Beverages,Fast Food""","""Agra""","""Kamla Nagar""","""https://www.zomato.com/agra/soup-centre-kamla-nagar/info""","""55""","""Beverage Shop""","""1pm to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Indraprasth Restaurant""","""600""","""North Indian,Fast Food,American,Continental""","""Agra""","""Arjun Nagar""","""https://www.zomato.com/agra/indraprasth-restaurant-arjun-nagar/info""","""55""","""Casual Dining""","""9am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Shri Ram Restaurant""","""250""","""North Indian""","""Agra""","""Rakabganj""","""https://www.zomato.com/agra/shri-ram-restaurant-rakabganj/info""","""55""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Ambika Restaurant""","""300""","""Chinese""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/ambika-restaurant-tajganj/info""","""55""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Curry Kitchen""","""250""","""North Indian""","""Agra""","""Agra Cantt""","""https://www.zomato.com/agra/curry-kitchen-agra-cantt/info""","""55""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Dauji Chat Bhandhar""","""150""","""Street Food""","""Agra""","""Sikandra""","""https://www.zomato.com/agra/dauji-chat-bhandhar-sikandra/info""","""55""","""Quick Bites""","""4pm to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Agra Puri Bhandar""","""100""","""North Indian,Mithai""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/agra-puri-bhandar-tajganj/info""","""55""","""none""","""7am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Jalsa Ice Cream And Faluda""","""100""","""Beverages""","""Agra""","""Sikandra""","""https://www.zomato.com/agra/jalsa-ice-cream-and-faluda-sikandra/info""","""55""","""Food Truck""","""5pm to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Udarpoorti Restaurant""","""500""","""North Indian,Continental,Chinese""","""Agra""","""Shahganj""","""https://www.zomato.com/agra/udarpoorti-restaurant-shahganj/info""","""56""","""Quick Bites""","""7am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""R.K. Bhojnalya""","""500""","""North Indian,Arabian,Asian,Assamese""","""Agra""","""Agra Cantt""","""https://www.zomato.com/agra/r-k-bhojnalya-agra-cantt/info""","""56""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Horizon""","""800""","""North Indian,Chinese,Continental""","""Agra""","""Hotel Crystal Inn-- Tajganj""","""https://www.zomato.com/agra/horizon-tajganj/info""","""56""","""Casual Dining""","""7pm to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Kuch Bhi - Siri 18""","""1100""","""North Indian,Chinese,Continental""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/kuch-bhi-siri-18-tajganj/info""","""56""","""Casual Dining""","""7am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Punjabi Grillz""","""200""","""Fast Food""","""Agra""","""Sikandra""","""https://www.zomato.com/agra/punjabi-grillz-2-sikandra/info""","""56""","""Quick Bites""","""6pm to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Punjabi Tadka - Y R Foods""","""300""","""Chinese,North Indian""","""Agra""","""Agra Cantt""","""https://www.zomato.com/agra/punjabi-tadka-y-r-foods-agra-cantt/info""","""56""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Jalsa - Ice Cream & Faluda Corner""","""200""","""Ice Cream,Beverages,Juices""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/jalsa-ice-cream-faluda-corner-tajganj/info""","""56""","""Dessert Parlor""","""5pm to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""DR Food""","""200""","""North Indian""","""Agra""","""Rakabganj""","""https://www.zomato.com/agra/dr-food-rakabganj/info""","""56""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Astha Family Dhaba""","""150""","""Chinese""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/astha-family-dhaba-tajganj/info""","""56""","""Quick Bites""","""6pm to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Dr Food Plaza""","""200""","""North Indian""","""Agra""","""Shahganj""","""https://www.zomato.com/agra/dr-food-plaza-shahganj/info""","""56""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""The Swaad Restaurant""","""300""","""North Indian,Mughlai""","""Agra""","""Sikandra""","""https://www.zomato.com/agra/the-swaad-restaurant-sikandra/info""","""56""","""Quick Bites""","""2pm to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Chaatwala""","""150""","""Street Food""","""Agra""","""Agra Cantt""","""https://www.zomato.com/agra/chaatwala-agra-cantt/info""","""56""","""Quick Bites""","""24""","""Not rated""","""-""","""-"""
"""Jax Ambya Khaza Pizza Corner""","""200""","""North Indian""","""Agra""","""Shahganj""","""https://www.zomato.com/agra/jax-ambya-khaza-pizza-corner-shahganj/info""","""56""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Curry house Restaurant""","""300""","""North Indian,South Indian,Italian""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/curry-house-restaurant-tajganj/info""","""56""","""Quick Bites""","""8am to 12midnight(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Sheetal Restaurant""","""300""","""North Indian,Chinese""","""Agra""","""Agra Cantt""","""https://www.zomato.com/agra/sheetal-restaurant-agra-cantt/info""","""56""","""Quick Bites""","""6pm to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Indian Accent""","""500""","""North Indian,Chinese""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/indian-accent-tajganj/info""","""57""","""Casual Dining""","""10am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Hotel S.R Palace & Restaurant""","""400""","""North Indian,Chinese,Continental""","""Agra""","""Sikandra""","""https://www.zomato.com/agra/hotel-s-r-palace-restaurant-sikandra/info""","""57""","""Casual Dining""","""8am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Gopal Dosa Corner""","""200""","""South Indian""","""Agra""","""Lohamandi""","""https://www.zomato.com/agra/gopal-dosa-corner-lohamandi/info""","""57""","""Quick Bites""","""5pm to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Salim Hotel""","""200""","""North Indian""","""Agra""","""Mantola""","""https://www.zomato.com/agra/salim-hotel-mantola/info""","""57""","""Casual Dining""","""5am to 1am(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Porwal Bhojhnalaya""","""150""","""North Indian""","""Agra""","""Sikandra""","""https://www.zomato.com/agra/porwal-bhojhnalaya-sikandra/info""","""57""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Captain Burger""","""300""","""Burger,Cafe""","""Agra""","""Sikandra""","""https://www.zomato.com/agra/captain-burger-sikandra/info""","""57""","""Quick Bites""","""12noon to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Priya Hotel""","""600""","""North Indian,Chinese,Mughlai""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/priya-hotel-tajganj/info""","""57""","""Quick Bites""","""10am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Sizzler""","""1000""","""North Indian,Chinese,Continental""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/sizzler-tajganj/info""","""57""","""Casual Dining""","""24""","""Not rated""","""-""","""-"""
"""Ck Family restaurant""","""200""","""North Indian""","""Agra""","""Sikandra""","""https://www.zomato.com/agra/ck-family-restaurant-sikandra/info""","""57""","""Quick Bites""","""12noon to 12midnight(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Punjabi Rasoi""","""300""","""North Indian""","""Agra""","""Agra Cantt""","""https://www.zomato.com/agra/punjabi-rasoi-agra-cantt/info""","""57""","""none""","""11am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Maple Grand""","""200""","""North Indian""","""Agra""","""Tajganj""","""https://www.zomato.com/agra/maple-grand-tajganj/info""","""57""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Zaika Restaurant""","""400""","""North Indian""","""Agra""","""Agra Cantt""","""https://www.zomato.com/agra/zaika-restaurant-agra-cantt/info""","""57""","""Casual Dining""","""1130am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Maa Vaishno Fast Food & Restaurant""","""200""","""South Indian""","""Agra""","""Kuberpur""","""https://www.zomato.com/agra/maa-vaishno-fast-food-restaurant-kuberpur/info""","""57""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
